,t,x1,x2,u
28,0.7,-4.385287607,-4.2297781,-7.498570214
32,0.8,-4.746455423,-3.013840485,8.54769798
36,0.9,-5.07668019,-3.581200414,-8.97584695
40,1,-5.384123789,-2.58428407,6.894727458
0,0,8.480373385,-8.029290126,0
4,0.1,7.694544036,-7.692902371,-4.49441593
8,0.2,6.987756729,-6.46333317,5.227818939
12,0.3,6.345457276,-6.38397825,-5.629445327
16,0.4,5.724012227,-6.050480114,-2.879469137
20,0.5,5.052500761,-7.35796148,-19.78992832
24,0.6,4.278503961,-8.109451779,-15.25487099
28,0.7,3.433080267,-8.787719518,-15.23691433
32,0.8,2.546694901,-8.937492006,-10.36157854
36,0.9,1.725308308,-7.513961414,6.021439985
40,1,1.005264393,-6.897194611,-1.032771108
0,0,2.159066874,-11.30080493,0
4,0.1,1.120141042,-9.507593577,7.542855203
8,0.2,0.238183506,-8.154111431,4.715246093
12,0.3,-0.489618905,-6.430656241,9.9565278
16,0.4,-1.198179163,-7.719078785,-19.96982802
20,0.5,-1.95984807,-7.517655854,-5.602459771
24,0.6,-2.713676974,-7.558245835,-7.944188848
28,0.7,-3.492700523,-8.014620167,-12.3539788
32,0.8,-4.195330723,-6.070382398,12.41607568
36,0.9,-4.867547475,-7.35258615,-19.54420505
40,1,-5.514561937,-5.616630863,10.88940825
0,0,-1.337745089,-15.91116068,0
4,0.1,-2.832846464,-14.02234188,3.937174264
8,0.2,-4.122861888,-11.81475359,9.175728648
12,0.3,-5.254261824,-10.82966062,-1.463069599
16,0.4,-6.196562421,-8.062463594,18.24896427
20,0.5,-6.964935903,-7.31742134,-0.233312279
24,0.6,-7.725807987,-7.890471094,-13.33921837
28,0.7,-8.434572828,-6.311143481,8.705627708
32,0.8,-9.011519689,-5.245550648,4.886459724
36,0.9,-9.532057112,-5.166514857,-4.415016321
40,1,-9.9631904,-3.484185064,12.51196505
0,0,8.882096565,-6.530197833,0
4,0.1,8.293885937,-5.255260142,6.867270632
8,0.2,7.742848946,-5.757116801,-10.5289365
12,0.3,7.241391642,-4.296370981,9.592885168
16,0.4,6.793867941,-4.648239547,-7.993922676
20,0.5,6.318580214,-4.854084808,-6.811329882
24,0.6,5.944771768,-2.658668279,18.21608083
28,0.7,5.600291767,-4.205161163,-18.90972885
32,0.8,5.184880449,-4.104738617,-3.149887716
36,0.9,4.86623544,-2.298264454,14.87829154
40,1,4.561319806,-3.775432852,-17.82084032
0,0,-1.874637947,-16.64323083,0
4,0.1,-3.386295582,-13.63996791,14.91605283
8,0.2,-4.615223779,-10.98287355,14.28166166
12,0.3,-5.572711351,-8.213034202,18.12351774
16,0.4,-6.375114608,-7.841226696,-4.305957506
20,0.5,-7.03098101,-5.318145688,18.67214606
24,0.6,-7.560988584,-5.282598144,-4.944600299
28,0.7,-7.978512454,-3.104180174,17.608941
32,0.8,-8.23573693,-2.057746993,7.892087051
36,0.9,-8.422902948,-1.691673582,1.789073921
40,1,-8.57056709,-1.268658333,2.753511073
0,0,-0.099611571,-18.47213606,0
4,0.1,-1.913585668,-17.81824229,-11.60080326
8,0.2,-3.62191962,-16.37252798,-2.626196448
12,0.3,-5.220564683,-15.61302949,-8.391465806
16,0.4,-6.707262153,-14.1453767,-0.190446758
20,0.5,-7.977761268,-11.31182362,15.6305397
24,0.6,-9.080935499,-10.7608425,-5.521931144
28,0.7,-10.10138935,-9.666470947,0.739177037
32,0.8,-11.04290729,-9.172125579,-4.471725725
36,0.9,-11.85876045,-7.178164877,11.78107537
40,1,-12.50910386,-5.850821971,6.769994977
0,0,-6.774529788,-6.44964489,0
4,0.1,-7.448368163,-7.017657298,-12.41850782
8,0.2,-8.088002088,-5.795388956,5.826344162
12,0.3,-8.558616388,-3.652604171,16.72170485
16,0.4,-8.965280133,-4.467098087,-12.21157661
20,0.5,-9.402774542,-4.285811048,-2.562073705
24,0.6,-9.816786948,-3.999212903,-1.274142608
28,0.7,-10.16012954,-2.886186286,7.696840254
32,0.8,-10.37532849,-1.441860862,12.29126471
36,0.9,-10.54952249,-2.032182131,-7.645152709
40,1,-10.836115,-3.672336541,-19.26746911
0,0,6.907723219,-7.034308334,0
4,0.1,6.277230641,-5.599453478,8.043622791
8,0.2,5.658451196,-6.756848718,-17.76174685
12,0.3,5.108831889,-4.276863622,19.30365788
16,0.4,4.638991169,-5.106131938,-12.99109036
20,0.5,4.217471633,-3.353465039,13.31147363
24,0.6,3.911629212,-2.773055269,2.745673485
28,0.7,3.675961152,-1.953955314,5.834318963
32,0.8,3.427006838,-3.007573581,-13.02572581
36,0.9,3.163909314,-2.266722373,4.777536827
40,1,2.900654096,-2.986389531,-9.829223755
0,0,0.613230541,-2.858743444,0
4,0.1,0.40687226,-1.294488745,13.57896418
8,0.2,0.189395451,-3.026190558,-19.49178623
12,0.3,-0.041486834,-1.614971544,11.80336729
16,0.4,-0.26309648,-2.797515588,-14.0415369
20,0.5,-0.520286091,-2.353672776,1.866532013
24,0.6,-0.772446121,-2.684022913,-5.825101678
28,0.7,-0.935694119,-0.615408211,19.05366704
32,0.8,-0.987240658,-0.418798843,1.450628294
36,0.9,-0.999788376,0.158228959,5.644800844
40,1,-0.964295735,0.545175826,4.224395075
0,0,-5.088129587,-6.387149477,0
4,0.1,-5.660687308,-5.085692289,7.288994663
8,0.2,-6.236711484,-6.412678481,-19.03010368
12,0.3,-6.833018136,-5.528193522,2.88178307
16,0.4,-7.334400225,-4.516310157,5.105012768
20,0.5,-7.854973781,-5.872560567,-18.76823967
24,0.6,-8.387304869,-4.792066415,5.481630651
28,0.7,-8.818451008,-3.846611326,5.143089491
32,0.8,-9.142545542,-2.655134002,8.673827898
36,0.9,-9.404294398,-2.581077191,-1.876920447
40,1,-9.655993526,-2.455006201,-1.256281377
0,0,9.149106929,-18.48234017,0
4,0.1,7.302685087,-18.44669072,-18.10772393
8,0.2,5.516651491,-17.29320281,-6.325456833
12,0.3,3.829778798,-16.45816601,-8.518358912
16,0.4,2.306207053,-14.05334261,8.812516504
20,0.5,0.894607623,-14.17659216,-15.34848983
24,0.6,-0.500195726,-13.72696731,-9.451784912
28,0.7,-1.726775517,-10.85252785,16.47859666
32,0.8,-2.777740146,-10.17800491,-3.764416876
36,0.9,-3.818383699,-10.62737786,-14.90016504
40,1,-4.906790525,-11.13234395,-15.93372916
0,0,-4.212385044,-8.027684972,0
4,0.1,-4.987712152,-7.487852897,-2.354950337
8,0.2,-5.717029594,-7.104877791,-3.463423356
12,0.3,-6.41758105,-6.909408606,-5.050822709
16,0.4,-7.048079871,-5.720381642,5.585281421
20,0.5,-7.552013015,-4.380607088,8.3584141
24,0.6,-8.058156118,-5.719936528,-18.45472542
28,0.7,-8.691104226,-6.91904385,-18.32055431
32,0.8,-9.405537999,-7.362246134,-11.57636057
36,0.9,-10.09320605,-6.407032544,2.675455348
40,1,-10.7664706,-7.047584334,-13.13816338
0,0,4.903401929,-0.046562998,0
4,0.1,4.817518735,-1.644473491,-16.83793688
8,0.2,4.667174441,-1.36703558,1.270936176
12,0.3,4.568913784,-0.610779727,6.579951959
16,0.4,4.445742645,-1.832287969,-13.44679381
20,0.5,4.255249138,-1.975200692,-3.334062299
24,0.6,4.088285909,-1.374080885,4.34156578
28,0.7,3.972572369,-0.947301718,3.110656267
32,0.8,3.851071063,-1.473948402,-6.481479886
36,0.9,3.733527077,-0.886716889,4.696875258
40,1,3.637092895,-1.039422088,-2.491393808
0,0,-4.913287417,-11.97350255,0
4,0.1,-6.0692568,-11.15945038,-3.419172093
8,0.2,-7.199154869,-11.43393699,-14.0438468
12,0.3,-8.30452783,-10.68598601,-3.574219876
16,0.4,-9.322064441,-9.681485104,-0.130357011
20,0.5,-10.28988149,-9.674964541,-9.612964864
24,0.6,-11.22372493,-9.012936284,-2.718151858
28,0.7,-12.1581593,-9.66488703,-15.86385113
32,0.8,-12.99036095,-7.023167297,18.09518083
36,0.9,-13.74541243,-8.060575122,-17.92459309
40,1,-14.44205114,-5.908068056,14.55868364
0,0,8.326464647,-17.39090553,0
4,0.1,6.634503128,-16.46377446,-7.648304461
8,0.2,5.090434652,-14.45113349,4.68572485
12,0.3,3.804396756,-11.32177175,18.43323853
16,0.4,2.766259237,-9.47180627,8.11827957
20,0.5,1.878672147,-8.29947118,2.847480009
24,0.6,1.033102792,-8.606794718,-11.52892894
28,0.7,0.167526145,-8.703132859,-9.619147877
32,0.8,-0.643657748,-7.539928517,3.520204485
36,0.9,-1.349809547,-6.598790468,2.349862512
40,1,-1.946202574,-5.349881761,6.525156788
0,0,-7.405329315,-15.88207151,0
4,0.1,-8.875218042,-13.5544896,8.576931906
8,0.2,-10.13036499,-11.5813299,7.180127503
12,0.3,-11.27190293,-11.25486894,-8.150769781
16,0.4,-12.42442119,-11.78663503,-16.84284351
20,0.5,-13.55783602,-10.89649469,-2.432744884
24,0.6,-14.65492003,-11.04274848,-12.43337804
28,0.7,-15.76515739,-11.16004398,-12.27532855
32,0.8,-16.73685007,-8.321117284,18.67234011
36,0.9,-17.49183723,-6.803908454,7.622216727
40,1,-18.10840548,-5.548378679,6.38961519
0,0,-4.230222423,-2.065984733,0
4,0.1,-4.359379194,-0.542537253,13.94290709
8,0.2,-4.472826321,-1.707000787,-12.77910661
12,0.3,-4.614997549,-1.145775965,4.190535944
16,0.4,-4.692711655,-0.420590561,6.474712976
20,0.5,-4.801298456,-1.729336665,-14.17332905
24,0.6,-5.036212454,-2.948625196,-14.54202529
28,0.7,-5.37959666,-3.903152785,-12.97911796
32,0.8,-5.719229071,-2.906110041,6.574103341
36,0.9,-6.064474347,-3.980885539,-14.20020774
40,1,-6.347156372,-1.710586962,19.87616552
0,0,-4.148137783,-10.88718255,0
4,0.1,-5.187798764,-9.922118778,-0.745972052
8,0.2,-6.122075281,-8.78240365,2.054386115
12,0.3,-6.988131309,-8.542711126,-6.263635051
16,0.4,-7.751305959,-6.750644668,10.28891808
20,0.5,-8.375266293,-5.745314713,3.813696213
24,0.6,-8.909121046,-4.945114795,2.663451652
28,0.7,-9.449523394,-5.847888447,-14.43176
32,0.8,-9.983879515,-4.855766567,4.577657592
36,0.9,-10.45952025,-4.660305206,-2.801793702
40,1,-10.92568967,-4.663037711,-4.689019277
0,0,-9.13885519,-13.98564318,0
4,0.1,-10.41872002,-11.65056486,10.55213496
8,0.2,-11.46545654,-9.322952758,12.80875571
12,0.3,-12.41796818,-9.720652709,-13.50211585
16,0.4,-13.35043891,-8.941741529,-1.53559548
20,0.5,-14.21764783,-8.411276635,-3.367440338
24,0.6,-15.00567607,-7.366694923,2.56553474
28,0.7,-15.78951498,-8.294620459,-17.11764448
32,0.8,-16.58574564,-7.640886465,-1.424966641
36,0.9,-17.37760869,-8.187269622,-13.38246205
40,1,-18.15689693,-7.411423807,-0.03442426
0,0,-3.740849188,-9.171947935,0
4,0.1,-4.55011702,-7.048788804,13.13891299
8,0.2,-5.306847952,-8.068831941,-17.76774069
12,0.3,-6.021174284,-6.248036236,11.06469373
16,0.4,-6.523052651,-3.829827875,19.16329993
20,0.5,-6.815368712,-2.046215267,14.91296547
24,0.6,-7.036782415,-2.376554051,-5.517524864
28,0.7,-7.3311035,-3.491291783,-14.09058817
32,0.8,-7.626289916,-2.430119789,7.659855782
36,0.9,-7.819173879,-1.443992204,7.932436211
40,1,-8.049241902,-3.129284725,-19.15360543
0,0,8.215509804,-10.52473315,0
4,0.1,7.177444432,-10.24129743,-7.546296479
8,0.2,6.213680817,-9.053763807,2.237700041
12,0.3,5.353621877,-8.162270717,0.314341509
16,0.4,4.635411211,-6.234073875,12.09986176
20,0.5,4.083674803,-4.824149111,8.581883554
24,0.6,3.535627766,-6.115276417,-18.39174343
28,0.7,2.931834226,-5.963129739,-4.516468621
32,0.8,2.392536869,-4.841507983,5.823243997
36,0.9,1.956498009,-3.895041042,5.104280804
40,1,1.498402893,-5.244376111,-18.07430185
0,0,-1.115506028,-13.71636411,0
4,0.1,-2.513907551,-14.24289234,-19.24929752
8,0.2,-3.920286816,-13.89056412,-10.5405105
12,0.3,-5.176462246,-11.27650488,13.57883817
16,0.4,-6.208089146,-9.387511103,8.573668723
20,0.5,-7.041620441,-7.317607443,12.36372365
24,0.6,-7.709215064,-6.055319656,5.946931632
28,0.7,-8.240929695,-4.603171391,9.204336345
32,0.8,-8.595313275,-2.519226844,17.29560967
36,0.9,-8.912816677,-3.809342832,-16.0761939
40,1,-9.24316692,-2.814244241,6.647483487
0,0,-9.276079994,-0.192771297,0
4,0.1,-9.305614118,-0.394548792,-2.313116193
8,0.2,-9.396571851,-1.407722449,-11.0413139
12,0.3,-9.580498013,-2.256654282,-10.32857995
16,0.4,-9.757602301,-1.301350567,7.781994267
20,0.5,-9.928392252,-2.101121162,-9.705605464
24,0.6,-10.059634,-0.549568764,14.20310647
28,0.7,-10.12581775,-0.770425914,-2.870409003
32,0.8,-10.15428706,0.185116803,9.270734142
36,0.9,-10.21878568,-1.447877179,-16.97492603
40,1,-10.29640326,-0.126493829,12.43765769
0,0,5.291848083,-11.97481614,0
4,0.1,4.08127063,-12.23243991,-14.6820122
8,0.2,2.984765012,-9.7392192,13.96715092
12,0.3,2.059926444,-8.773642419,0.407382136
16,0.4,1.238139605,-7.680313483,2.715420962
20,0.5,0.489438347,-7.30004837,-3.684361443
24,0.6,-0.279281711,-8.061661344,-15.30333032
28,0.7,-1.030122397,-6.973288911,3.375317457
32,0.8,-1.621544509,-4.889871168,14.91995632
36,0.9,-2.117277993,-5.022586939,-6.284492548
40,1,-2.691070981,-6.429822797,-19.81028846
0,0,9.791107588,-8.433349982,0
4,0.1,8.919552509,-8.988500618,-14.26705715
8,0.2,8.153262034,-6.380763919,18.41446224
12,0.3,7.536792438,-5.955711041,-1.914167176
16,0.4,6.890468626,-6.954127702,-16.44740473
20,0.5,6.14625137,-7.914218556,-17.04308109
24,0.6,5.480735762,-5.437367575,18.11335373
28,0.7,5.034648314,-3.516392315,14.74887811
32,0.8,4.762775196,-1.947218584,12.97300613
36,0.9,4.531075836,-2.674646815,-9.591275897
40,1,4.184770299,-4.225618704,-18.97277426
0,0,4.415376618,-16.04700119,0
4,0.1,2.876690731,-14.74835701,-2.40041705
8,0.2,1.558661374,-11.66363361,17.66694042
12,0.3,0.406523174,-11.38379362,-8.722982081
16,0.4,-0.666641392,-10.10087609,2.097529646
20,0.5,-1.58870233,-8.369199153,8.096159981
24,0.6,-2.378899668,-7.450063969,1.289378458
28,0.7,-3.16341278,-8.227247363,-15.61696505
32,0.8,-4.040012352,-9.287083107,-19.36435317
36,0.9,-4.954746987,-9.012190376,-6.398419047
40,1,-5.852716378,-8.948262728,-8.340417425
0,0,8.310397939,-8.575901864,0
4,0.1,7.402493987,-9.56568358,-18.97685669
8,0.2,6.581443819,-6.899744687,18.44888725
12,0.3,5.958545619,-5.580207926,6.966385613
16,0.4,5.478155862,-4.053035837,10.46782333
20,0.5,5.033847057,-4.820353757,-12.11626725
24,0.6,4.524995818,-5.347880378,-10.3637786
28,0.7,4.059287678,-3.988927872,8.932443649
32,0.8,3.683215933,-3.539988103,0.728680241
36,0.9,3.420059083,-1.752928268,15.23902985
40,1,3.31054381,-0.45894006,11.84472935
0,0,1.994386788,-11.46743021,0
4,0.1,0.899715982,-10.44305598,-0.702965797
8,0.2,-0.078727818,-9.147410518,3.172016622
12,0.3,-1.001545641,-9.306298244,-10.81705548
16,0.4,-1.890077044,-8.478130314,-0.603634729
20,0.5,-2.729287999,-8.308908672,-6.699893136
24,0.6,-3.521231937,-7.542737484,-0.257727499
28,0.7,-4.158205504,-5.235186626,16.70577291
32,0.8,-4.691056306,-5.418770204,-7.164343802
36,0.9,-5.283412787,-6.411811483,-15.8539776
40,1,-5.818757499,-4.329777543,15.46689228
0,0,5.841368614,-3.584146193,0
4,0.1,5.559445238,-2.079396325,12.22826491
8,0.2,5.439231257,-0.353641075,16.0554127
12,0.3,5.323618833,-1.932300807,-16.94272156
16,0.4,5.145295448,-1.639053521,1.149239008
20,0.5,4.918917556,-2.868024885,-14.55349256
24,0.6,4.705052053,-1.433195018,12.20964365
28,0.7,4.477696943,-3.086359034,-18.80519127
32,0.8,4.230841044,-1.871011363,9.684917728
36,0.9,4.131820348,-0.138276656,16.33714011
40,1,4.056953219,-1.339056277,-12.75646751
0,0,-8.464573076,-2.383719299,0
4,0.1,-8.770421286,-3.711125143,-16.33254054
8,0.2,-9.114139428,-3.172217995,1.951890062
12,0.3,-9.34415239,-1.456629629,14.85575403
16,0.4,-9.565711937,-2.949681254,-17.14611172
20,0.5,-9.879669259,-3.323240238,-6.875163054
24,0.6,-10.18872489,-2.865500065,1.486845447
28,0.7,-10.41343969,-1.64906642,9.917188462
32,0.8,-10.51421267,-0.387417334,11.60876097
36,0.9,-10.52183173,0.224833822,6.046321045
40,1,-10.5042367,0.128669098,-0.785697013
0,0,9.513157863,-3.735032326,0
4,0.1,9.085084298,-4.808550004,-15.01591244
8,0.2,8.600291914,-4.886006933,-5.622493127
12,0.3,8.134406537,-4.439147024,-0.190254669
16,0.4,7.720623702,-3.846387362,1.789768264
20,0.5,7.282846896,-4.89172929,-14.83118734
24,0.6,6.831280025,-4.15193598,2.882264387
28,0.7,6.498983425,-2.521170905,12.98468475
32,0.8,6.294532855,-1.583466295,7.3325404
36,0.9,6.10951768,-2.108094858,-7.096437383
40,1,5.818049359,-3.694830377,-18.78203839
0,0,-8.427866398,-14.06834124,0
4,0.1,-9.816189348,-13.70418601,-10.24167716
8,0.2,-11.19523218,-13.87384356,-15.48700393
12,0.3,-12.46010298,-11.46373422,11.45238544
16,0.4,-13.46797393,-8.739087832,17.16775445
20,0.5,-14.34363273,-8.773514527,-9.100854961
24,0.6,-15.1914312,-8.192142861,-2.664268077
28,0.7,-16.06610626,-9.283177387,-19.65709583
32,0.8,-16.9799068,-8.997592449,-6.28215606
36,0.9,-17.85852096,-8.581622421,-4.626441314
40,1,-18.7283795,-8.811714068,-10.99950183
0,0,-4.57166329,-4.274089053,0
4,0.1,-5.063065581,-5.53297877,-17.50292008
8,0.2,-5.518529189,-3.608364943,14.69150219
12,0.3,-5.809131855,-2.226712077,10.910502
16,0.4,-5.978849068,-1.184991307,8.720035574
20,0.5,-6.118960147,-1.610145551,-5.652653229
24,0.6,-6.221719567,-0.464139753,10.43246378
28,0.7,-6.361013398,-2.291289447,-19.66443525
32,0.8,-6.596473012,-2.415827546,-3.599977131
36,0.9,-6.833377199,-2.323789901,-1.448665422
40,1,-7.090391842,-2.808427018,-7.416517595
0,0,4.29485213,-13.83807772,0
4,0.1,2.915108398,-13.75812918,-12.99795191
8,0.2,1.597889783,-12.60545121,-1.645406469
12,0.3,0.306913716,-13.20409441,-18.89619272
16,0.4,-0.873157826,-10.4433413,15.80681574
20,0.5,-1.877067746,-9.648108767,-2.086773871
24,0.6,-2.779052929,-8.412190108,3.339334758
28,0.7,-3.564627139,-7.317535302,3.090805956
32,0.8,-4.172762894,-4.885703571,18.23695976
36,0.9,-4.554743338,-2.788847093,17.14876034
40,1,-4.827493223,-2.668161704,-1.520644969
0,0,-2.609212602,-18.42551764,0
4,0.1,-4.365256345,-16.72371585,-0.542419525
8,0.2,-6.024561401,-16.46666869,-14.02257896
12,0.3,-7.641020815,-15.87242205,-10.22212777
16,0.4,-9.108547739,-13.5173609,8.875342315
20,0.5,-10.31327576,-10.6253909,16.87241977
24,0.6,-11.37224602,-10.55518427,-9.887636282
28,0.7,-12.28736398,-7.793200301,18.46866009
32,0.8,-13.03747213,-7.218538778,-1.754466263
36,0.9,-13.79352647,-7.891336622,-14.28852185
40,1,-14.63463806,-8.913855997,-18.63630964
0,0,-7.620005065,-10.82394565,0
4,0.1,-8.643456419,-9.66440389,1.360904107
8,0.2,-9.579700464,-9.070375823,-3.42215978
12,0.3,-10.37280214,-6.829007609,14.48266538
16,0.4,-10.96930318,-5.129336406,11.03170158
20,0.5,-11.39630503,-3.438870247,12.63464314
24,0.6,-11.6391772,-1.451687387,17.44310688
28,0.7,-11.78656286,-1.495299025,-1.909972958
32,0.8,-11.95721669,-1.910852847,-5.862076524
36,0.9,-12.06462404,-0.264725037,15.38720461
40,1,-12.00437181,1.441339873,17.66317136
0,0,6.463752269,-7.473416389,0
4,0.1,5.773523775,-6.34987605,4.333118451
8,0.2,5.17015336,-5.727896854,0.186087805
12,0.3,4.549181038,-6.675754588,-15.68830056
16,0.4,3.97274224,-4.882897344,12.16418446
20,0.5,3.586084235,-2.883579167,16.12660172
24,0.6,3.254031577,-3.743150198,-11.91623689
28,0.7,2.993500205,-1.50477725,19.77841576
32,0.8,2.844807282,-1.469666291,-1.135819646
36,0.9,2.640837845,-2.591036064,-13.2533921
40,1,2.411648419,-2.002558781,3.592878574
0,0,9.262675105,-7.790147271,0
4,0.1,8.541576042,-6.650819609,4.182285991
8,0.2,7.927773397,-5.642043423,3.949735418
12,0.3,7.321016948,-6.479136341,-14.43849368
16,0.4,6.712169924,-5.71061076,1.596785574
20,0.5,6.220653871,-4.145786358,10.73308348
24,0.6,5.756755302,-5.116017215,-14.34129427
28,0.7,5.206825438,-5.870015509,-13.03928157
32,0.8,4.632214469,-5.626265699,-3.308611598
36,0.9,4.131210732,-4.414009928,7.112520346
40,1,3.718370576,-3.852155872,1.490139001
0,0,7.419790934,-4.942906592,0
4,0.1,6.928443228,-4.885012275,-4.334533899
8,0.2,6.386153586,-5.943147911,-16.00425278
12,0.3,5.916873149,-3.483448976,19.90418499
16,0.4,5.560903822,-3.633438164,-5.059585154
20,0.5,5.226371969,-3.066643903,2.322624073
24,0.6,4.937205729,-2.722417052,0.550606116
28,0.7,4.615707301,-3.691404409,-12.90485786
32,0.8,4.272446182,-3.182301607,1.65841683
36,0.9,4.061339218,-1.074954266,18.96240378
40,1,3.871149376,-2.701734092,-18.16969668
0,0,-5.361666058,-8.719436035,0
4,0.1,-6.236373382,-8.773804457,-9.29075746
8,0.2,-7.081395696,-8.137249303,-2.084671597
12,0.3,-7.77819298,-5.837027039,16.03424979
16,0.4,-8.375160795,-6.097980749,-8.579215246
20,0.5,-9.037330227,-7.128239776,-16.9242846
24,0.6,-9.746215193,-7.0507508,-6.313959894
28,0.7,-10.51010266,-8.207719045,-19.20855717
32,0.8,-11.33208349,-8.231501188,-8.457629699
36,0.9,-12.06571632,-6.470500503,10.27367857
40,1,-12.59792337,-4.211287765,17.27005688
0,0,3.837719535,-14.62054096,0
4,0.1,2.40207268,-14.10105283,-9.161587307
8,0.2,1.023429732,-13.48211997,-7.59710084
12,0.3,-0.184308207,-10.71868832,15.55693707
16,0.4,-1.22593337,-10.12372927,-4.46666112
20,0.5,-2.156237843,-8.509263469,6.841613282
24,0.6,-2.97570703,-7.890432415,-2.00638133
28,0.7,-3.804429518,-8.67100988,-16.09299953
32,0.8,-4.698964837,-9.210703121,-14.34228561
36,0.9,-5.600262709,-8.821736027,-5.123307786
40,1,-6.508364478,-9.331799704,-14.18165446
0,0,-2.913310934,-2.821175121,0
4,0.1,-3.093780131,-0.82153068,18.19175244
8,0.2,-3.217648817,-1.64216803,-9.445060358
12,0.3,-3.368361993,-1.376522176,1.149326782
16,0.4,-3.584627819,-2.923023618,-17.62767269
20,0.5,-3.889309896,-3.166559678,-5.48218137
24,0.6,-4.257685583,-4.183999554,-13.85815563
28,0.7,-4.66363141,-3.938999625,-1.609458974
32,0.8,-4.986177818,-2.535319308,10.81133909
36,0.9,-5.316001665,-4.036147996,-18.30652535
40,1,-5.672395832,-3.10721498,5.725388487
0,0,0.643797524,-3.764792265,0
4,0.1,0.228672152,-4.525046383,-11.7537949
8,0.2,-0.109376123,-2.273439652,19.13558456
12,0.3,-0.384342399,-3.210274556,-12.11801181
16,0.4,-0.650965399,-2.14002005,8.036315062
20,0.5,-0.843669123,-1.721036323,2.262800035
24,0.6,-1.021036685,-1.824589316,-2.809205547
28,0.7,-1.202424658,-1.803521223,-1.603198807
32,0.8,-1.454322469,-3.210981242,-16.5935783
36,0.9,-1.777594107,-3.253738997,-3.660293926
40,1,-2.144172911,-4.064329503,-11.7716931
0,0,-3.297590586,-6.97865379,0
4,0.1,-3.962615102,-6.332602261,-0.189729872
8,0.2,-4.51011218,-4.645453757,11.39651427
12,0.3,-4.913535711,-3.443053522,7.989767039
16,0.4,-5.283677096,-3.95130475,-8.783926141
20,0.5,-5.727136674,-4.902043791,-13.94198619
24,0.6,-6.248462021,-5.514261234,-11.3354279
28,0.7,-6.743161918,-4.398332417,6.212289199
32,0.8,-7.146764723,-3.685600567,3.091290456
36,0.9,-7.477378129,-2.939107039,4.158801217
40,1,-7.853477216,-4.555932096,-19.92924143
0,0,-8.341147447,-4.241002667,0
4,0.1,-8.762725518,-4.191385575,-3.719609796
8,0.2,-9.162078322,-3.802156565,-0.101237934
12,0.3,-9.609003207,-5.114472851,-17.59241172
