,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
1,0.1,195.7439,210.8958,224.7015,236.7147,246.7069,254.6651,260.7586,265.2859,268.6198,271.1632,273.3194,275.4782,278.0087,281.2525,285.5086,291.0091,297.8863,306.1407,315.6202,326.0215,209.0069649858577,187.76158560015554,473.4246,594.3378,2898.3314,6.151299999999992
2,0.2,215.3987,221.7769,228.1153,234.3669,240.4627,246.3155,251.8265,256.8889,261.3834,265.1653,268.0452,269.7698,270.0134,268.391,264.499,257.9862,248.6429,236.4895,221.8385,205.3062,302.6650340655763,291.59720752429365,1067.7624,762.8045999999999,2303.9936,6.151299999999992
3,0.3,292.5754,283.1448,274.9303,268.3082,263.4346,260.2506,258.5248,257.9198,258.0666,258.6333,259.3786,260.1864,261.0767,262.1931,263.7667,266.0595,269.2947,273.5896,278.9048,285.0277,326.9696337778571,286.982670347469,1830.567,586.5803000000001,1541.1889999999999,6.151299999999992
4,0.4,316.62,306.6577,297.429,289.2061,282.1678,276.3964,271.8883,268.5745,266.3453,265.0729,264.6303,264.903,265.7937,267.2223,269.1217,271.4321,274.0953,277.0505,280.2319,283.568,340.32548623948367,363.50796347453576,2417.1473,401.77210000000014,954.6086999999998,6.151299999999992
5,0.5,330.4626,320.8795,311.8336,303.5412,296.1676,289.8257,284.584,280.4815,277.5467,275.8178,275.3608,276.2813,278.7263,282.8717,288.8948,296.9315,307.0259,319.0823,332.8334,347.8372,327.8776654409695,356.8175128142768,2818.9194,184.34429999999975,552.8365999999996,6.151299999999992
6,0.6,322.4098,317.0165,311.7816,306.805,302.2052,298.1168,294.6845,292.0547,290.3661,289.7419,290.2818,292.0565,295.1025,299.418,304.9609,311.648,319.3561,327.9267,337.1708,346.8768,335.348843077982,349.2165254314184,3003.2637,84.36990000000014,368.4922999999999,6.151299999999992
7,0.7,329.6664,324.148,318.9493,314.2114,310.0569,306.5879,303.8872,302.0193,301.0318,300.9548,301.8004,303.5599,306.2024,309.674,313.8989,318.7831,324.2193,330.0939,336.292,342.702,361.8264304088335,369.96120627582343,3087.6336,54.25739999999996,284.12239999999974,6.151299999999992
8,0.8,353.0964,344.687,336.888,329.9335,323.9891,319.1513,315.4573,312.9016,311.4546,311.0792,311.7427,313.424,316.1136,319.8097,324.5081,330.1891,336.803,344.2565,352.405,361.0525,209.869442096713,197.97295911543327,3141.891,47.39559999999983,229.86499999999978,6.151299999999992
9,0.9,229.4616,248.0361,264.7286,278.9449,290.4148,299.1771,305.5062,309.8038,312.4816,313.8574,314.0798,313.0894,310.6205,306.2442,299.4509,289.7638,276.8684,260.7317,241.6821,220.4239,208.56787035476282,206.25606305028128,3189.2866,182.46939999999995,182.46939999999995,6.151299999999992
0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,173.77027304211452,252.69556709722127,0.0,522.0469,3374.7179000000006,-40.0
